id	parent_id	language	ontology	other_parents	label	definition	ul_label	ui_definition	ui_help	deprecated	replaced_by	oboInOwl_hasSynonym	oboInOwl_hasBroadSynonym	oboInOwl_hasExactSynonym	oboInOwl_hasNarrowSynonym	IAO_0000118
CHEBI:32066	CHEBI:26421		GENEPIO	GENEPIO:0001097	Prothionamide											
CHEBI:4885	CHEBI:26421		GENEPIO	CHEBI:47956|GENEPIO:0001097|GENEPIO:0001187	ethionamide	A thiocarboxamide that is pyridine-4-carbothioamide substituted by an ethyl group at position 2. A prodrug that undergoes metabolic activation by conversion to the corresponding S-oxide.										
CHEBI:25529	CHEBI:26421		GENEPIO	CHEBI:37622	pyridinecarboxamide	A member of the class of pyridines that is a substituted pyridine in which at least one of the substituents is a carboxamide or N-substituted caraboxamide group.										
CHEBI:35285	CHEBI:26469		GENEPIO	CHEBI:35281	iminium betaine											
CHEBI:5543	CHEBI:26513		GENEPIO	CHEBI:86324|CHEBI:87211	Grepafloxacin											
CHEBI:36709	CHEBI:26513		GENEPIO	CHEBI:33860	aminoquinoline											
CHEBI:26512	CHEBI:26513		GENEPIO	CHEBI:33859	quinolinemonocarboxylic acid	Any aromatic carboxylic acid that contains a quinoline moiety that is substituted by one carboxy substituent.										
CHEBI:23765	CHEBI:26513		GENEPIO		quinolone											
CHEBI:45367	CHEBI:26580		GENEPIO	GENEPIO:0001097	rifabutin											
CHEBI:28077	CHEBI:26580		GENEPIO	CHEBI:38532|CHEBI:46847|CHEBI:46920|CHEBI:59779|CHEBI:72588|GENEPIO:0002071	rifampicin	A member of the class of rifamycins that is a a semisynthetic antibiotic derived from Amycolatopsis rifamycinica (previously known as Amycolatopsis mediterranei and Streptomyces mediterranei)										
CHEBI:75246	CHEBI:26580		GENEPIO	CHEBI:47622|CHEBI:51914|CHEBI:59779|CHEBI:72588|GENEPIO:0001187	rifaximin	A semisynthetic member of the class of rifamycins and non-systemic gastrointestinal site-specific broad spectrum antibiotic. Used in the treatment of traveller's diarrhoea, hepatic encephalopathy and irritable bowel syndrome.										
CHEBI:23503	CHEBI:26649		GENEPIO	CHEBI:38329|CHEBI:50994|CHEBI:75606	4-amino-1,2-oxazolidin-3-one	A member of the class of oxazolidines that is isoxazoldin-3-one which is substituted at position 4 by an amino group.										
CHEBI:17076	CHEBI:26788		GENEPIO	CHEBI:87113|CHEBI:87114|GENEPIO:0001097|GENEPIO:0002071	streptomycin	A amino cyclitol glycoside that consists of streptidine having a disaccharyl moiety attached at the 4-position. The parent of the streptomycin class										
CHEBI:33261	CHEBI:26835		GENEPIO	CHEBI:36962	organosulfur compound	An organosulfur compound is a compound containing at least one carbon-sulfur bond.										
CHEBI:33424	CHEBI:26835		GENEPIO	CHEBI:33241	sulfur oxoacid derivative											
CHEBI:27644	CHEBI:26878		GENEPIO	CHEBI:26895|CHEBI:29347|CHEBI:50996|CHEBI:83403	chlortetracycline	A member of the class of tetracyclines with formula C22H23ClN2O8 isolated from Streptomyces aureofaciens.										
CHEBI:47017	CHEBI:26912		GENEPIO		tetrahydrofuranol											
CHEBI:39206	CHEBI:26979		GENEPIO	CHEBI:38101	dibenzopyridine											
CHEBI:36416	CHEBI:26979		GENEPIO	CHEBI:35571	mancude organic heterotricyclic parent											
CHEBI:39270	CHEBI:26979		GENEPIO	CHEBI:38104	naphthofuran											
CHEBI:53665	CHEBI:26979		GENEPIO		oxazinoquinoline	Any organic heterotricyclic compound based on a skeleton comprised of an oxazine ring fused onto a quinoline system.										
CHEBI:39201	CHEBI:26979		GENEPIO	CHEBI:38101	phenazines	Any  organonitrogen heterocyclic compound based on a phenazine skeleton and derivatives.										
CHEBI:9215	CHEBI:26979		GENEPIO	CHEBI:3992|CHEBI:50995|CHEBI:59770|CHEBI:59780|GENEPIO:0001187	spectinomycin	An organic heterotricyclic antibiotic that is active against gram-negative bacteria and used (as its dihydrochloride pentahydrate) to treat gonorrhea. It is produced by the bacterium Streptomyces spectabilis.										
CHEBI:2790	CHEBI:27171		GENEPIO	CHEBI:47779|CHEBI:61800|GENEPIO:0001187	apramycin	An aminoglycoside that is 2-deoxystreptamine that is substituted on the oxygen at position 4 by an (8R)-2-amino-8-O-(4-amino-4-deoxy-alpha-D-glucopyranosyl)-2,3,7-trideoxy-7-(methylamino)-D-glycero-alpha-D-allo-octodialdo-1,5:8,4-dipyranos-1-yl) group.										
CHEBI:38295	CHEBI:27171		GENEPIO	CHEBI:38101	azabicycloalkane											
CHEBI:55504	CHEBI:27171		GENEPIO	CHEBI:27933	carbacephem	Any member of a group of synthetic antibiotics, similar to cephems but with carbon substituted for the sulfur; all possessing an acylated amine functionality at C-6 and (S,R) stereochemistry at C-6 and C-7.										
CHEBI:46633	CHEBI:27171		GENEPIO	CHEBI:27933|GENEPIO:0001187	carbapenems	The class of beta-lactam antibiotics that whose members have a carbapenem skeleton which is variously substituted at positions 3, 4, and 6.										
CHEBI:38311	CHEBI:27171		GENEPIO	CHEBI:27933|CHEBI:38106	cephem											
CHEBI:35875	CHEBI:27171		GENEPIO	CHEBI:33833|CHEBI:38101	imidazopyrimidine											
CHEBI:73539	CHEBI:27171		GENEPIO	CHEBI:38101	naphthyridine derivative	Any organonitrogen heterocyclic compound that is a derivative of a naphthyridine.										
CHEBI:55506	CHEBI:27171		GENEPIO	CHEBI:27933	oxacephem	Any member of the oxacephem sub-group of cephem antibiotics, in which the thiaazabicyclo moiety of the cephalosporins is replaced by an oxaazabicyclo moiety, and  where R3 is -H or -OCH3.										
CHEBI:35992	CHEBI:27171		GENEPIO	CHEBI:27933|CHEBI:38106	penams	Natural and synthetic antibiotics containing the 4-thia-1-azabicyclo[3.2.0]heptan-7-one structure, generally assumed to have the 5R configuration unless otherwise specified.										
CHEBI:63697	CHEBI:27171		GENEPIO	CHEBI:38101	pyrrolidinopiperidine	Any organic heterobicyclic compound containing ortho-fused pyrrolidine and piperidine rings.										
CHEBI:74159	CHEBI:27369		GENEPIO		D-cycloserine zwitterion	A zwitterion resulting from the transfer of a proton from the ring nitrogen to the primary amino group of D-cycloserine. The major species at pH 7.3.										
CHEBI:35281	CHEBI:27369		GENEPIO		onium betaine	Neutral molecules having charge-separated forms with an onium atom which bears no hydrogen atoms and that is not adjacent to the anionic atom.										
CHEBI:50695	CHEBI:27933		GENEPIO		monobactam	Monocyclic, bacterially produced or semisynthetic beta-lactam antibiotic. It lacks the double ring construction of the traditional beta-lactam antibiotics and can be easily synthesized.										
CHEBI:29688	CHEBI:28963		GENEPIO		telithromycin											
CHEBI:35757	CHEBI:29067		GENEPIO		monocarboxylic acid anion	A carboxylic acid anion formed when the carboxy group of a monocarboxylic acid is deprotonated.										
CHEBI:46770	CHEBI:29347		GENEPIO	CHEBI:38260|GENEPIO:0001187	pyrrolidinecarboxamide											
CHEBI:32215	CHEBI:29347		GENEPIO	CHEBI:35850	thiamphenicol											
CHEBI:45285	CHEBI:29347		GENEPIO	CHEBI:38314|CHEBI:83628|GENEPIO:0002071	pyrazinecarboxamide	A monocarboxylic acid amide resulting from the formal condensation of the carboxy group of pyrazinoic acid (pyrazine-2-carboxylic acid) with ammonia. A prodrug for pyrazinoic acid, pyrazinecarboxamide is used as part of multidrug regimens for the treatment of tuberculosis.										
CHEBI:22478	CHEBI:30879		GENEPIO	CHEBI:50047	amino alcohol	An alcohol containing an amino functional group in addition to the alcohol-defining hydroxy group.										
CHEBI:5653	CHEBI:30879		GENEPIO		hemiacetal	A compound having the general formula RR'C(OH)OR'' (R'' =/= H).										
CHEBI:15734	CHEBI:30879		GENEPIO		primary alcohol	A primary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has either three hydrogen atoms attached to it or only one other carbon atom and two hydrogen atoms attached to it.										
CHEBI:35681	CHEBI:30879		GENEPIO		secondary alcohol	A secondary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has two other carbon atoms attached to it.										
CHEBI:26878	CHEBI:30879		GENEPIO		tertiary alcohol	A tertiary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has three other carbon atoms attached to it.										
CHEBI:62733	CHEBI:32988		GENEPIO	CHEBI:33659	aromatic amide	An amide in which the amide linkage is bonded directly to an aromatic system.										
CHEBI:23443	CHEBI:32988		GENEPIO		cyclic amide											
CHEBI:33256	CHEBI:32988		GENEPIO		primary amide	A derivative of an oxoacid RkE(=O)l(OH)m (l =/= 0) in which an acidic hydroxy group has been replaced by an amino or substituted amino group.										
CHEBI:33257	CHEBI:32988		GENEPIO		secondary amide	A derivative of two oxoacids RkE(=O)l(OH)m (l =/= 0) in which two acyl groups are attached to the amino or substituted amino group.										
CHEBI:36359	CHEBI:33241		GENEPIO	CHEBI:36360	phosphorus oxoacid derivative											
CHEBI:35552	CHEBI:33245		GENEPIO		heterocyclic organic fundamental parent											
CHEBI:35507	CHEBI:33245		GENEPIO		natural product fundamental parent											
CHEBI:35573	CHEBI:33245		GENEPIO	CHEBI:35568	organic mancude parent											
CHEBI:33318	CHEBI:33250		GENEPIO		main group element atom	An atom belonging to one of the main groups (found in the s- and p- blocks) of the periodic table.										
CHEBI:25585	CHEBI:33250		GENEPIO		nonmetal atom											
CHEBI:37622	CHEBI:33256		GENEPIO	CHEBI:35352|CHEBI:36963	carboxamide	An amide of a carboxylic acid, having the structure RC(=O)NR2. The term is used as a suffix in systematic name formation to denote the -C(=O)NH2 group including its carbon atom.										
CHEBI:35358	CHEBI:33256		GENEPIO	CHEBI:33552	sulfonamide	An amide of a sulfonic acid RS(=O)2NR'2.										
CHEBI:47956	CHEBI:33256		GENEPIO		thiocarboxamide	Any primary amide having its amide oxygen replaced by sulfur.										
CHEBI:24782	CHEBI:33257		GENEPIO		imide											
CHEBI:35850	CHEBI:33261		GENEPIO		sulfone	An organosulfur compound having the structure RS(=O)2R (R =/= H).										
CHEBI:59792	CHEBI:33261		GENEPIO		thioacetal	The sulfur analogue of 'acetal'.  The term includes monothioacetals having the structure R2C(OR')(SR') (subclass monothioketals, R =/= H); and dithioacetals having the structure R2C(SR')2 (subclass dithioketals, R =/= H, R' =/= H).										
CHEBI:73754	CHEBI:33261		GENEPIO	CHEBI:63299	thiosugar	A carbohydrate derivative in which one or more of the oxygens or hydroxy groups of the parent carbohydrate is replaced by sulfur or -SR, where R can be hydrogen or any group.										
CHEBI:33263	CHEBI:33262		GENEPIO		diatomic oxygen											
CHEBI:86478	CHEBI:33285		GENEPIO	GENEPIO:0001187	antibiotic antifungal agent	Heteroorganic entities that are microbial metabolites (or compounds derived from them) which have significant antifungal properties.										
CHEBI:24532	CHEBI:33285		GENEPIO	CHEBI:33832|CHEBI:5686	organic heterocyclic compound	A cyclic compound having as ring members atoms of carbon and at least of one other element.										
CHEBI:36962	CHEBI:33285		GENEPIO	CHEBI:33304	organochalcogen compound	An organochalcogen compound is a compound containing at least one carbon-chalcogen bond.										
CHEBI:36684	CHEBI:33285		GENEPIO	CHEBI:37578	organohalogen compound	A compound containing at least one carbon-halogen bond.										
CHEBI:35352	CHEBI:33285		GENEPIO	CHEBI:51143	organonitrogen compound	Any heteroorganic entity containing at least one carbon-nitrogen bond.										
CHEBI:22632	CHEBI:33302		GENEPIO		arsenic molecular entity											
CHEBI:51143	CHEBI:33302		GENEPIO		nitrogen molecular entity											
CHEBI:26082	CHEBI:33302		GENEPIO		phosphorus molecular entity											
CHEBI:33459	CHEBI:33302		GENEPIO	CHEBI:35406	pnictogen oxoanion											
CHEBI:25806	CHEBI:33304		GENEPIO		oxygen molecular entity											
CHEBI:26835	CHEBI:33304		GENEPIO		sulfur molecular entity											
CHEBI:8269	CHEBI:33308		GENEPIO	CHEBI:38032|CHEBI:3992	Pleuromutilin											
CHEBI:29705	CHEBI:33308		GENEPIO	CHEBI:38032|CHEBI:3992	Valnemulin											
CHEBI:47622	CHEBI:33308		GENEPIO		acetate ester	Any carboxylic ester where the carboxylic acid component is acetic acid.										
CHEBI:51737	CHEBI:33308		GENEPIO		alpha,beta-unsaturated carboxylic ester	A carboxylic ester of general formula R(1)R(2)C=CR(3)-C(=O)OR(4) (R(4) =/= H) or R(1)C#C-C(=O)OR(2) (R(2) =/= H) in which the ester C=O function is conjugated to an unsaturated C-C bond at the alpha,beta position.										
CHEBI:23003	CHEBI:33308		GENEPIO		carbamate ester	Any ester of carbamic acid or its N-substituted derivatives.										
CHEBI:38064	CHEBI:33308		GENEPIO	CHEBI:62732	heteroarenecarboxylate ester											
CHEBI:25000	CHEBI:33308		GENEPIO	CHEBI:38104	lactone	Any cyclic carboxylic ester containing a 1-oxacycloalkan-2-one structure, or an analogue having unsaturation or heteroatoms replacing one or more carbon atoms of the ring.										
CHEBI:35915	CHEBI:33308		GENEPIO	CHEBI:47880	sterol ester	A steroid ester obtained by formal condensation of the carboxy group of any carboxylic acid with the 3-hydroxy group of a sterol.										
CHEBI:33560	CHEBI:33318		GENEPIO		p-block element atom	Any main group element atom belonging to the p-block of the periodic table.										
CHEBI:9016	CHEBI:33406		GENEPIO	CHEBI:36807|CHEBI:50954	arsphenamine											
CHEBI:33552	CHEBI:33424		GENEPIO		sulfonic acid derivative											
CHEBI:17632	CHEBI:33458		GENEPIO	CHEBI:62764|CHEBI:79389	nitrate	A nitrogen oxoanion formed by loss of a proton from nitric acid. Principal species present at pH 7.3.										
CHEBI:16301	CHEBI:33458		GENEPIO	CHEBI:62764|CHEBI:79389	nitrite	The nitrogen oxoanion formed by loss of a proton from nitrous acid.										
CHEBI:33458	CHEBI:33459		GENEPIO	CHEBI:51143	nitrogen oxoanion											
CHEBI:33300	CHEBI:33560		GENEPIO		pnictogen	Any p-block element atom that is in group 15 of the periodic table: nitrogen, phosphorus, arsenic, antimony and bismuth.										
CHEBI:33709	CHEBI:33575		GENEPIO	CHEBI:50047	amino acid	A carboxylic acid containing one or more amino groups.										
CHEBI:33859	CHEBI:33575		GENEPIO	CHEBI:33659	aromatic carboxylic acid	Any carboxylic acid in which the carboxy group is directly bonded to an aromatic ring.										
CHEBI:25384	CHEBI:33575		GENEPIO		monocarboxylic acid	An oxoacid containing a single carboxy group.										
CHEBI:25754	CHEBI:33575		GENEPIO		oxo carboxylic acid	Any compound that has an aldehydic or ketonic group as well as a carboxylic acid group in the same molecule.										
CHEBI:25865	CHEBI:33575		GENEPIO	CHEBI:35992	penicillanic acids											
CHEBI:138675	CHEBI:33579		GENEPIO		gas molecular entity	Any main group molecular entity that is gaseous at standard temperature and pressure (STP; 0degreeC and 100 kPa).										
CHEBI:33675	CHEBI:33579		GENEPIO		p-block molecular entity	A main group molecular entity that contains one or more atoms of a p-block element.										
CHEBI:33674	CHEBI:33579		GENEPIO		s-block molecular entity	An s-block molecular entity is a molecular entity containing one or more atoms of an s-block element.										
CHEBI:50860	CHEBI:33582		GENEPIO		organic molecular entity	Any molecular entity that contains carbon.										
CHEBI:33655	CHEBI:33595		GENEPIO		aromatic compound	A cyclically conjugated molecular entity with a stability (due to delocalization) significantly greater than that of a hypothetical localized structure (e.g. Kekule structure) is said to possess aromatic character.										
CHEBI:33636	CHEBI:33595		GENEPIO		bicyclic compound	A molecule that features two fused rings.										
CHEBI:5686	CHEBI:33595		GENEPIO		heterocyclic compound	A cyclic compound having as ring members atoms of at least two different elements.										
CHEBI:33597	CHEBI:33595		GENEPIO		homocyclic compound	A cyclic compound having as ring members atoms of the same element only.										
CHEBI:51026	CHEBI:33595		GENEPIO		macrocycle	A cyclic compound containing nine or more atoms as part of the cyclic system.										
CHEBI:33661	CHEBI:33595		GENEPIO		monocyclic compound											
CHEBI:33832	CHEBI:33595		GENEPIO	CHEBI:72695	organic cyclic compound	Any organic molecule that consists of atoms connected in the form of a ring.										
CHEBI:33635	CHEBI:33595		GENEPIO		polycyclic compound											
CHEBI:33598	CHEBI:33597		GENEPIO	CHEBI:33832	carbocyclic compound	A homocyclic compound in which all of the ring members are carbon atoms.										
CHEBI:35295	CHEBI:33597		GENEPIO	CHEBI:33635	homopolycyclic compound											
CHEBI:33836	CHEBI:33598		GENEPIO	CHEBI:33659	benzenoid aromatic compound											
CHEBI:49319	CHEBI:33598		GENEPIO		carbocyclic antibiotic											
CHEBI:35294	CHEBI:33598		GENEPIO	CHEBI:35295	carbopolycyclic compound	A polyclic compound in which all of the ring members are carbon atoms.										
CHEBI:51454	CHEBI:33598		GENEPIO		cyclopropanes	Cyclopropane and its derivatives formed by substitution.										
CHEBI:33692	CHEBI:33608		GENEPIO	CHEBI:37577	hydrides	Hydrides are chemical compounds of hydrogen with other chemical elements.										
CHEBI:35990	CHEBI:33635		GENEPIO		bridged compound	A polycyclic compound in which two rings have two or more atoms in common.										
CHEBI:33671	CHEBI:33635		GENEPIO	CHEBI:5686	heteropolycyclic compound											
CHEBI:51958	CHEBI:33635		GENEPIO	CHEBI:33832	organic polycyclic compound											
CHEBI:36785	CHEBI:33636		GENEPIO	CHEBI:35294	carbobicyclic compound	A bicyclic compound in which all the ring atoms are carbon.										
CHEBI:33672	CHEBI:33636		GENEPIO	CHEBI:5686	heterobicyclic compound	A bicyclic compound in which at least one of the rings contains at least one skeletal heteroatom.										
CHEBI:33659	CHEBI:33655		GENEPIO	CHEBI:33832	organic aromatic compound											
CHEBI:33860	CHEBI:33659		GENEPIO	CHEBI:50047	aromatic amine	An amino compound in which the amino group is linked directly to an aromatic system.										
CHEBI:33856	CHEBI:33659		GENEPIO	CHEBI:33709	aromatic amino acid											
CHEBI:62732	CHEBI:33659		GENEPIO	CHEBI:35701	aromatic ester	An ester where the ester linkage is bonded directly to an aromatic system.										
CHEBI:33853	CHEBI:33659		GENEPIO	CHEBI:33822	phenols	Organic aromatic compounds having one or more hydroxy groups attached to a benzene or other arene ring.										
CHEBI:26004	CHEBI:33659		GENEPIO		phenylpropanoid	Any organic aromatic compound with a structure based on a phenylpropane skeleton. The class includes naturally occurring phenylpropanoid esters, flavonoids, anthocyanins, coumarins and many small phenolic molecules as well as their semi-synthetic and synthetic analogues. Phenylpropanoids are also precursors of lignin.										
CHEBI:26513	CHEBI:33659		GENEPIO	CHEBI:38101|GENEPIO:0001187	quinolines	A class of aromatic heterocyclic compounds each of which contains a benzene ring ortho fused to carbons 2 and 3 of a pyridine ring.										
CHEBI:33670	CHEBI:33661		GENEPIO	CHEBI:5686	heteromonocyclic compound											
CHEBI:36688	CHEBI:33671		GENEPIO		heterotricyclic compound											
CHEBI:27171	CHEBI:33672		GENEPIO	CHEBI:38166	organic heterobicyclic compound											
CHEBI:33608	CHEBI:33674		GENEPIO		hydrogen molecular entity											
CHEBI:33582	CHEBI:33675		GENEPIO		carbon group molecular entity											
CHEBI:33304	CHEBI:33675		GENEPIO		chalcogen molecular entity	Any p-block molecular entity containing a chalcogen.										
CHEBI:24471	CHEBI:33675		GENEPIO		halogen molecular entity											
CHEBI:33302	CHEBI:33675		GENEPIO		pnictogen molecular entity	A p-block molecular entity containing any pnictogen.										
CHEBI:37175	CHEBI:33692		GENEPIO		organic hydride											
CHEBI:33695	CHEBI:33694		GENEPIO		information biomacromolecule											
CHEBI:65212	CHEBI:33694		GENEPIO	CHEBI:63299	polysaccharide derivative	A carbohydrate derivative that is any derivative of a polysaccharide.										
CHEBI:15986	CHEBI:33695		GENEPIO	CHEBI:61120	polynucleotide	A nucleobase-containing molecular entity with a polymeric structure comprised of a linear sequence of 13 or more nucleotide residues.										
CHEBI:16991	CHEBI:33696		GENEPIO		deoxyribonucleic acid	High molecular weight, linear polymers, composed of nucleotides containing deoxyribose and linked by phosphodiester bonds; DNA contain the genetic information of organisms.										
CHEBI:33697	CHEBI:33696		GENEPIO		ribonucleic acid	High molecular weight, linear polymers, composed of nucleotides containing ribose and linked by phosphodiester bonds; RNA is central to the synthesis of proteins.										
CHEBI:18111	CHEBI:33697		GENEPIO		ribosomal RNA	RNA molecules which are essential structural and functional components of ribosomes, the subcellular units responsible for protein synthesis.										
CHEBI:16449	CHEBI:33704		GENEPIO		alanine	An alpha-amino acid that consists of propionic acid bearing an amino substituent at position 2.										
CHEBI:33704	CHEBI:33709		GENEPIO		alpha-amino acid	An amino acid in which the amino group is located on the carbon atom at the position alpha to the carboxy group.										
CHEBI:30879	CHEBI:33822		GENEPIO		alcohol	A compound in which a hydroxy group, -OH, is attached to a saturated carbon atom.										
CHEBI:35350	CHEBI:33822		GENEPIO	CHEBI:35341	hydroxy steroid											
CHEBI:26191	CHEBI:33822		GENEPIO		polyol	A compound that contains two or more hydroxy groups.										
CHEBI:50893	CHEBI:33833		GENEPIO	CHEBI:38101	azaarene											
CHEBI:38179	CHEBI:33833		GENEPIO		monocyclic heteroarene											
CHEBI:61120	CHEBI:33833		GENEPIO	CHEBI:51143	nucleobase-containing molecular entity	Any compound that has a nucleobase as a part.										
CHEBI:38180	CHEBI:33833		GENEPIO		polycyclic heteroarene											
CHEBI:22712	CHEBI:33836		GENEPIO		benzenes	Any benzenoid aromatic compound consisting of the benzene skeleton and its substituted derivatives.										
CHEBI:25477	CHEBI:33836		GENEPIO	CHEBI:36785	naphthalenes	Any benzenoid aromatic compound having a skeleton composed of two ortho-fused benzene rings.										
CHEBI:18254	CHEBI:33838		GENEPIO	CHEBI:47019	ribonucleoside	Any nucleoside where the sugar component is D-ribose.										
CHEBI:33694	CHEBI:33839		GENEPIO	CHEBI:50860	biomacromolecule	A macromolecule formed by a living organism.										
CHEBI:16670	CHEBI:33839		GENEPIO	CHEBI:37622|CHEBI:50047	peptide	Amide derived from two or more amino carboxylic acid molecules (the same or different) by formation of a covalent bond from the carbonyl carbon of one to the nitrogen atom of another with formal loss of water. The term is usually applied to structures formed from alpha-amino acids, but it includes those derived from any amino carboxylic acid. X = OH, OR, NH2, NHR, etc.										
CHEBI:26195	CHEBI:33853		GENEPIO		polyphenol	Members of the class of phenols that contain 2 or more benzene rings each of which is substituted by at least one hydroxy group.										
CHEBI:6633	CHEBI:33860		GENEPIO		Mafenide											
CHEBI:34996	CHEBI:34994		GENEPIO		teicoplanin A2-3	A teicoplanin A2 that has decanoyl as the variable N-acyl group.										
CHEBI:8418	CHEBI:35213		GENEPIO		Pristinamycin IB											
CHEBI:8732	CHEBI:35213		GENEPIO		Quinupristin											
CHEBI:8419	CHEBI:35213		GENEPIO		pristinamycin IC											
CHEBI:38032	CHEBI:35294		GENEPIO	CHEBI:51959	carbotricyclic compound	A carbopolyclic compound comprising of three carbocyclic rings.										
CHEBI:24278	CHEBI:35313		GENEPIO		glucoside											
CHEBI:47891	CHEBI:35341		GENEPIO	CHEBI:64709	steroid acid	Any steroid substituted by at least one carboxy group.										
CHEBI:26761	CHEBI:35341		GENEPIO	CHEBI:49319	steroid antibiotic											
CHEBI:47880	CHEBI:35341		GENEPIO	CHEBI:35701	steroid ester											
CHEBI:36841	CHEBI:35350		GENEPIO		11-hydroxy steroid											
CHEBI:36834	CHEBI:35350		GENEPIO		3-hydroxy steroid	Any hydroxy steroid carrying a hydroxy group at position 3.										
CHEBI:21731	CHEBI:35352		GENEPIO	CHEBI:63161	N-glycosyl compound	A glycosyl compound arising formally from the elimination of water from a glycosidic hydroxy group and an H atom bound to a nitrogen atom, thus creating a C-N bond.										
CHEBI:22315	CHEBI:35352		GENEPIO		alkaloid	Any of the naturally occurring, basic nitrogen compounds (mostly heterocyclic) occurring mostly in the plant kingdom, but also found in bacteria, fungi, and animals. By extension, certain neutral compounds biogenetically related to basic alkaloids are also classed as alkaloids. Amino acids, peptides, proteins, nucleotides, nucleic acids, amino sugars and antibiotics are not normally regarded as alkaloids. Compounds in which the nitrogen is  exocyclic (dopamine, mescaline, serotonin, etc.) are usually classed as amines rather than alkaloids.										
CHEBI:83821	CHEBI:35352		GENEPIO		amino acid derivative	Any derivative of an amino acid resulting from reaction at an amino group, carboxy group, side-chain functional group, or from the replacement of any hydrogen by a heteroatom. The definition normally excludes peptides containing amino acid residues.										
CHEBI:35363	CHEBI:35352		GENEPIO	CHEBI:35362	carbohydrazide	A hydrazide consisting of hydrazine carrying one or more carboacyl groups.										
CHEBI:38532	CHEBI:35352		GENEPIO		hydrazone	Compounds having the structure R2C=NNR2, formally derived from aldehydes or ketones by replacing =O by =NNH2 (or substituted analogues).										
CHEBI:50047	CHEBI:35352		GENEPIO		organic amino compound	A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by organyl groups.										
CHEBI:26469	CHEBI:35352		GENEPIO		quaternary nitrogen compound	A nitrogen molecular entity that is electronically neutral but which contains a quaternary nitrogen.										
CHEBI:135278	CHEBI:35352		GENEPIO	CHEBI:36963|GENEPIO:0001097	terizidone											
CHEBI:90852	CHEBI:35358		GENEPIO	CHEBI:37622|CHEBI:37716	N-sulfonylcarboxamide	A mixed diacylamine resulting from the formal condensation of the nitrogen of a carboxamide with a sulphonic acid.										
CHEBI:9329	CHEBI:35358		GENEPIO	CHEBI:39447	sulfadoxine	A sulfonamide consisting of pyrimidine having methoxy substituents at the 5- and 6-positions and a 4-aminobenzenesulfonamido group at the 4-position. In combination with the antiprotozoal pyrimethamine (CHEBI:8673) it is used as an antimalarial.										
CHEBI:87228	CHEBI:35358		GENEPIO	GENEPIO:0001187	sulfonamide antibiotic	A class of sulfonamides whose members generally have bacteriostatic antibiotic properties.										
CHEBI:6030	CHEBI:35363		GENEPIO	GENEPIO:0002071	isoniazide	A carbohydrazide obtained by formal condensation between pyridine-4-carboxylic acid and hydrazine.										
CHEBI:22390	CHEBI:35436		GENEPIO	CHEBI:60979	alpha-D-glucoside											
CHEBI:38582	CHEBI:35496		GENEPIO		difluorobenzene	Any member of the class of fluorobenzenes containing a mono- or poly-substituted benzene ring carrying two fluorine atoms.										
CHEBI:35991	CHEBI:35507		GENEPIO	CHEBI:35992|GENEPIO:0001187	penam	Compound comprising a beta-lactam ring fused to a saturated 5-membered ring containing one sulfur atom.										
CHEBI:35571	CHEBI:35552		GENEPIO	CHEBI:35573	mancude organic heterocyclic parent											
CHEBI:33575	CHEBI:35605		GENEPIO	CHEBI:36586|CHEBI:64709	carboxylic acid	A carbon oxoacid acid carrying at least one -C(=O)OH group and having the structure RC(=O)OH, where R is any any monovalent functional group. Carboxylic acids are the most common type of organic acid.										
CHEBI:64509	CHEBI:35627		GENEPIO		oxapenam	A fused-ring beta-lactam system where the beta-lactam ring is fused to a 1,3-oxazolidine ring.										
CHEBI:36835	CHEBI:35681		GENEPIO	CHEBI:36834	3alpha-hydroxy steroid	A 3-hydroxy steroid in which the 3-hydroxy substituent is in the alpha-position.										
CHEBI:33308	CHEBI:35701		GENEPIO	CHEBI:36586	carboxylic ester	An ester of a carboxylic acid, R(1)C(=O)OR(2), where R(1) = H or organyl and R(2) = organyl.										
CHEBI:35716	CHEBI:35715		GENEPIO	CHEBI:72695	C-nitro compound	A nitro compound having the nitro group (-NO2) attached to a carbon atom.										
CHEBI:33563	CHEBI:35740		GENEPIO		glycolipid	Any member of class of 1,2-di-O-acylglycerols joined at oxygen 3 by a glycosidic linkage to a carbohydrate part (usually a mono-, di- or tri-saccharide). Some substances classified as bacterial glycolipids have the sugar part acylated by one or more fatty acids and the glycerol part may be absent.										
CHEBI:487869	CHEBI:35757		GENEPIO	GENEPIO:0001097	clavulanate	The conjugate base of clavulanic acid.										
CHEBI:46812	CHEBI:35790		GENEPIO		1,3-oxazoles											
CHEBI:55373	CHEBI:35790		GENEPIO		isoxazoles	Oxazoles in which the N and O atoms are adjacent.										
CHEBI:47881	CHEBI:35871		GENEPIO		3-oxo monocarboxylic acid											
CHEBI:26401	CHEBI:35875		GENEPIO		purines	A class of imidazopyrimidines that consists of purine and its substituted derivatives.										
CHEBI:60584	CHEBI:35990		GENEPIO	CHEBI:38295|GENEPIO:0001187	bicozamycin	A commercially important azabicyclic antibiotic obtained from Streptomyces sapporonensis. It inhibits the Rho protein of E. coli.										
